,from,to,cost
22197,129.0,139.0,0.10741446538581466
22198,129.0,140.0,0.1554141387435696
22199,129.0,141.0,0.35239315127886867
22200,129.0,142.0,0.31710288532135633
22201,129.0,143.0,0.0807896362737409
22202,129.0,144.0,0.2255279892974356
22203,129.0,145.0,0.4624985598072099
22204,129.0,146.0,0.38048268097286553
22205,129.0,147.0,0.3039611983067309
22206,129.0,148.0,0.24458368328769833
22207,129.0,149.0,0.33242019467208894
22208,129.0,150.0,0.1914116720726159
22209,129.0,151.0,0.3815990272490572
22210,129.0,152.0,0.2536434506930035
22211,129.0,153.0,0.024610257661247463
22212,129.0,154.0,0.0042558204989098115
22213,129.0,155.0,0.534429778325489
22214,129.0,156.0,0.6274726796567213
22215,129.0,157.0,0.5030088304628719
22216,129.0,158.0,0.397213435615532
22217,129.0,159.0,0.335327935890842
22218,129.0,160.0,0.5179642369031573
22219,129.0,161.0,0.21688580739416802
22220,129.0,162.0,0.05559015483335908
22221,129.0,163.0,0.14264839494223233
22222,129.0,164.0,0.6014765597868487
22223,129.0,165.0,0.03008035483731744
22224,129.0,166.0,-0.04703285789502762
22225,129.0,167.0,0.41623154402088797
22226,129.0,168.0,0.6051677280681178
22227,129.0,169.0,0.642414045408158
22228,129.0,170.0,0.5530078285524439
22229,129.0,171.0,0.36587631925692415
22230,130.0,0.0,0.4858406076919728
22231,130.0,1.0,0.5108386715990039
22232,130.0,2.0,0.41579041398152383
22233,130.0,3.0,0.5673936914741756
22234,130.0,4.0,0.6744978020058834
22235,130.0,5.0,0.6014154502381046
22236,130.0,6.0,0.2865808609281989
22237,130.0,7.0,0.5585889318877614
22238,130.0,8.0,0.7302692327511773
22239,130.0,9.0,0.41846866067389576
22240,130.0,10.0,0.6106791814334054
22241,130.0,11.0,0.5273137607885336
22242,130.0,12.0,0.41730036804604825
22243,130.0,13.0,0.6024875000528412
22244,130.0,14.0,0.6001682953707581
22245,130.0,15.0,0.4105130480995576
22246,130.0,16.0,0.3855435742339082
22247,130.0,17.0,0.4456528823611241
22248,130.0,18.0,0.5015968369999898
22249,130.0,19.0,0.19049819685128652
22250,130.0,20.0,0.4428322800005957
22251,130.0,21.0,0.6038570868570227
22252,130.0,22.0,-0.019360427176680118
22253,130.0,23.0,0.6154251013048534
22254,130.0,24.0,0.4954590116106549
22255,130.0,25.0,0.7512858269092082
22256,130.0,26.0,0.6754628505609829
22257,130.0,27.0,0.5820794706482786
22258,130.0,28.0,0.7916783763599774
22259,130.0,29.0,0.5274999202202215
22260,130.0,30.0,0.658434814057372
22261,130.0,31.0,0.5911726805790256
22262,130.0,32.0,0.4522254212368671
22263,130.0,33.0,0.06204910817307086
22264,130.0,34.0,0.6041613248272406
22265,130.0,35.0,0.2165349596359195
22266,130.0,36.0,0.5057129032808633
22267,130.0,37.0,0.0834754902757667
22268,130.0,38.0,0.40063559711120905
22269,130.0,39.0,0.23868732766173684
22270,130.0,40.0,0.44532720583581065
22271,130.0,41.0,0.11599224737148475
22272,130.0,42.0,0.5319404182746377
22273,130.0,43.0,0.4059713445311451
22274,130.0,44.0,0.5372815885579565
22275,130.0,45.0,0.4752309661774559
22276,130.0,46.0,0.5607000816637642
22277,130.0,47.0,0.39172386938721987
22278,130.0,48.0,0.2849334457491347
22279,130.0,49.0,0.6800846408187718
22280,130.0,50.0,0.3013157856688941
22281,130.0,51.0,-0.13137767006718254
22282,130.0,52.0,0.1476967148004592
22283,130.0,53.0,0.44277933305047085
22284,130.0,54.0,0.48705238179144766
22285,130.0,55.0,0.5662192583547904
22286,130.0,56.0,0.6843809727309118
22287,130.0,57.0,0.4483310551755685
22288,130.0,58.0,-0.07338411837422594
22289,130.0,59.0,-0.08353176360832579
22290,130.0,60.0,-0.07636844594022957
22291,130.0,61.0,-0.06463176529518849
22292,130.0,62.0,-0.020830138300768453
22293,130.0,63.0,0.053916891500818194
22294,130.0,64.0,0.4883009376660934
22295,130.0,65.0,0.0088611066033995
22296,130.0,66.0,0.16174925732033762
22297,130.0,67.0,0.22720792124968514
22298,130.0,68.0,0.6352274541690501
22299,130.0,69.0,0.30269362055956983
22300,130.0,70.0,0.5074720279037154
22301,130.0,71.0,0.23454411087822652
22302,130.0,72.0,0.42423509020638733
22303,130.0,73.0,0.7250514223016998
22304,130.0,74.0,-0.14150556212862928
22305,130.0,75.0,0.004217657459941409
22306,130.0,76.0,0.30539459714375944
22307,130.0,77.0,0.5250243961447543
22308,130.0,78.0,0.48127678303390303
22309,130.0,79.0,0.6009898359230477
22310,130.0,80.0,0.5513875371400178
22311,130.0,81.0,0.6838141153952407
22312,130.0,82.0,0.21013426947336625
22313,130.0,83.0,0.7262064447588581
22314,130.0,84.0,0.4983375758415211
22315,130.0,85.0,-0.015038217450827607
22316,130.0,86.0,0.800949229063072
22317,130.0,87.0,0.637936329265666
22318,130.0,88.0,0.5273184512183181
22319,130.0,89.0,0.754417804640625
22320,130.0,90.0,0.07830455199736493
22321,130.0,91.0,-0.017529752012778725
22322,130.0,92.0,0.14037359990629633
22323,130.0,93.0,0.5680587297151103
22324,130.0,94.0,0.34217407901846675
22325,130.0,95.0,0.06554028895523707
22326,130.0,96.0,0.243390131878583
22327,130.0,97.0,0.4965594509674834
22328,130.0,98.0,0.619674015696844
22329,130.0,99.0,0.13709026922923162
22330,130.0,100.0,0.45147387700193387
22331,130.0,101.0,0.7002835956127833
22332,130.0,102.0,0.644889485672099
22333,130.0,103.0,0.1486131696009788
22334,130.0,104.0,0.5908250097473573
22335,130.0,105.0,0.48218978164602766
22336,130.0,106.0,0.3141739706822551
22337,130.0,107.0,0.6276706658016856
22338,130.0,108.0,0.49900730166721785
22339,130.0,109.0,0.6281292971846377
22340,130.0,110.0,0.12561839783926
22341,130.0,111.0,0.4507815743587313
22342,130.0,112.0,0.402401105040881
22343,130.0,113.0,0.24808420401833034
22344,130.0,114.0,0.19195812469239718
22345,130.0,115.0,0.5509596923683917
22346,130.0,116.0,0.31120597241464637
22347,130.0,117.0,0.2973740474938755
22348,130.0,118.0,0.5160637508707031
22349,130.0,119.0,0.4214042429320079
22350,130.0,120.0,0.44607619292431383
22351,130.0,121.0,0.11590248148777833
22352,130.0,122.0,0.48682769454630714
22353,130.0,123.0,0.3224570738566008
22354,130.0,124.0,0.5343406594736397
22355,130.0,125.0,0.349821092726226
22356,130.0,126.0,0.36415978748367495
22357,130.0,127.0,0.327682222729135
22358,130.0,128.0,0.5835894635911912
22359,130.0,129.0,0.3139534479628041
22360,130.0,131.0,0.005599414238906924
22361,130.0,132.0,0.30272444537111126
22362,130.0,133.0,0.54881715078679
22363,130.0,134.0,0.16858529543900888
22364,130.0,135.0,0.40499742072470585
22365,130.0,136.0,0.6760569473311245
22366,130.0,137.0,0.6772950869619903
22367,130.0,138.0,0.6781549514378169
22368,130.0,139.0,0.07227884016276544
22369,130.0,140.0,0.6865318188542402
22370,130.0,141.0,0.6896782139702243
22371,130.0,142.0,0.556461442019441
22372,130.0,143.0,0.6840513788256488
22373,130.0,144.0,0.6054759676098411
22374,130.0,145.0,0.6612581719590731
22375,130.0,146.0,0.5273439087760945
22376,130.0,147.0,0.5550135145756877
22377,130.0,148.0,0.09520326059436866
22378,130.0,149.0,0.3365947143689155
22379,130.0,150.0,0.23831214185344635
22380,130.0,151.0,0.16418307232416413
22381,130.0,152.0,0.2966029089773912
22382,130.0,153.0,0.381883903996127
22383,130.0,154.0,0.7004972051802056
22384,130.0,155.0,0.26609786447113176
22385,130.0,156.0,0.6728932212553428
22386,130.0,157.0,0.27943293900943506
22387,130.0,158.0,0.729699216842805
22388,130.0,159.0,0.2824352301500589
22389,130.0,160.0,0.7262967163956767
22390,130.0,161.0,0.48004251471254566
22391,130.0,162.0,0.21671078964497617
22392,130.0,163.0,0.7026900047063469
22393,130.0,164.0,0.3699794305190807
22394,130.0,165.0,0.6249378893381684
22395,130.0,166.0,0.35425184159027684
22396,130.0,167.0,0.6328035971061017
22397,130.0,168.0,0.33438518097261544
22398,130.0,169.0,0.3734791852778567
22399,130.0,170.0,0.21562741091353774
22400,130.0,171.0,0.28519865859948934
22401,131.0,0.0,-0.42033192417555526
22402,131.0,1.0,0.03831691948690789
22403,131.0,2.0,-0.5143405668863342
22404,131.0,3.0,-0.33205488826942187
22405,131.0,4.0,-0.3921114920684226
22406,131.0,5.0,-0.3703942545179994
22407,131.0,6.0,0.4460399395561479
22408,131.0,7.0,-0.08348317588557543
22409,131.0,8.0,-0.28914584398804477
22410,131.0,9.0,-0.37556275594687427
22411,131.0,10.0,-0.43000726586136695
22412,131.0,11.0,-0.30995499418925343
22413,131.0,12.0,-0.08256807918957683
22414,131.0,13.0,-0.24002375344593918
22415,131.0,14.0,-0.32125977933106936
22416,131.0,15.0,-0.38866118026930296
22417,131.0,16.0,-0.24152876442527788
22418,131.0,17.0,-0.0626197530554711
22419,131.0,18.0,-0.3224146175375288
22420,131.0,19.0,-0.2700127906113618
22421,131.0,20.0,0.28843820286231653
22422,131.0,21.0,0.21465973549560255
22423,131.0,22.0,0.26123221771911925
22424,131.0,23.0,-0.14765077549153938
22425,131.0,24.0,-0.36454585917059845
22426,131.0,25.0,-0.08707532756139869
22427,131.0,26.0,0.32130633652757673
22428,131.0,27.0,0.035396240397638876
22429,131.0,28.0,-0.10980793626332494
22430,131.0,29.0,0.43710855367369994
22431,131.0,30.0,0.19351946701233466
22432,131.0,31.0,0.20085920721463746
22433,131.0,32.0,-0.4786453398560796
22434,131.0,33.0,0.37891632301325046
22435,131.0,34.0,-0.2639817361321362
22436,131.0,35.0,0.310727387275494
22437,131.0,36.0,0.5373225194904218
22438,131.0,37.0,0.023537205203837473
22439,131.0,38.0,0.05368038825447104
22440,131.0,39.0,0.25613698838419124
22441,131.0,40.0,0.09434550026506017
22442,131.0,41.0,0.3409995698980069
22443,131.0,42.0,0.12980804018061465
22444,131.0,43.0,-0.5484215320350918
22445,131.0,44.0,-0.41945352053478346
22446,131.0,45.0,-0.20418827274670387
22447,131.0,46.0,-0.1894927847126312
22448,131.0,47.0,0.16499017915705114
22449,131.0,48.0,0.5837681524371857
22450,131.0,49.0,0.20092733541706295
22451,131.0,50.0,0.43400626540470005
22452,131.0,51.0,0.6648184061893474
22453,131.0,52.0,0.7019906093697933
22454,131.0,53.0,-0.45590294693869043
22455,131.0,54.0,0.03537929364643611
22456,131.0,55.0,0.16954428929426835
22457,131.0,56.0,0.015117134398640127
22458,131.0,57.0,0.13669388922057119
22459,131.0,58.0,0.37343760837811524
22460,131.0,59.0,0.21026014274506089
22461,131.0,60.0,0.06492510372464738
22462,131.0,61.0,0.53568240393635
22463,131.0,62.0,0.3128651698828801
22464,131.0,63.0,0.3866235409911218
22465,131.0,64.0,0.3945366466018976
22466,131.0,65.0,0.41999652351365346
22467,131.0,66.0,0.5060558258754805
22468,131.0,67.0,0.26108619549306383
22469,131.0,68.0,-0.059146304285680885
22470,131.0,69.0,0.36770956399279864
22471,131.0,70.0,0.22932430053590025
22472,131.0,71.0,0.029622811513301508
22473,131.0,72.0,-0.08392845082320254
22474,131.0,73.0,-0.21540798052735102
22475,131.0,74.0,0.2726759571331204
22476,131.0,75.0,0.0026126088692489816
22477,131.0,76.0,0.14083128394894673
22478,131.0,77.0,0.21581777833888216
22479,131.0,78.0,0.32795714112491986
22480,131.0,79.0,0.3246530688468424
22481,131.0,80.0,-0.499491046923106
22482,131.0,81.0,-0.034075765018671045
22483,131.0,82.0,0.3864460661618353
22484,131.0,83.0,-0.0804668964575229
22485,131.0,84.0,0.22388568148607663
22486,131.0,85.0,0.13670403682766716
22487,131.0,86.0,-0.1875105112434845
22488,131.0,87.0,-0.02944692389495302
22489,131.0,88.0,0.2677990730189508
22490,131.0,89.0,-0.26083111064343345
22491,131.0,90.0,-0.33199542075816413
22492,131.0,91.0,0.11421198468329564
22493,131.0,92.0,-0.2699512426654107
22494,131.0,93.0,0.30368356738004504
22495,131.0,94.0,0.0954008964187187
22496,131.0,95.0,0.31391880606630185
22497,131.0,96.0,0.6320984856802322
22498,131.0,97.0,0.15454806593462642
22499,131.0,98.0,0.26222516688645336
22500,131.0,99.0,0.6183241921263603
22501,131.0,100.0,-0.2389857074503902
22502,131.0,101.0,-0.4210472728504407
22503,131.0,102.0,-0.019760045062982404
22504,131.0,103.0,-0.023051841086376722
22505,131.0,104.0,0.22716806257836591
22506,131.0,105.0,-0.05186331220553882
22507,131.0,106.0,0.28021692624078476
22508,131.0,107.0,-0.04703519969116097
22509,131.0,108.0,-0.3247775423486084
22510,131.0,109.0,-0.12549494899108787
22511,131.0,110.0,0.11678454354249511
22512,131.0,111.0,0.3291306281419144
22513,131.0,112.0,0.31684237883433314
22514,131.0,113.0,0.2574299139342284
22515,131.0,114.0,0.08076063965778227
22516,131.0,115.0,0.053246566815589126
22517,131.0,116.0,0.3365366591432509
22518,131.0,117.0,0.633121323343794
22519,131.0,118.0,0.3717901397236188
22520,131.0,119.0,0.34699068236492886
22521,131.0,120.0,-0.44916496778257653
22522,131.0,121.0,0.6225150242193607
22523,131.0,122.0,0.49586602743533686
22524,131.0,123.0,-0.13492464607640256
22525,131.0,124.0,-0.04313585197504738
22526,131.0,125.0,0.4740371507882689
22527,131.0,126.0,0.09723533805578125
22528,131.0,127.0,0.30438688064909214
22529,131.0,128.0,0.4190618780446297
22530,131.0,129.0,0.08078633098290881
22531,131.0,130.0,0.005599414238906924
22532,131.0,132.0,-0.4766975162005605
22533,131.0,133.0,-0.21376159023543573
22534,131.0,134.0,0.23843784522965839
22535,131.0,135.0,-0.09489115604479616
22536,131.0,136.0,0.15204703540653364
22537,131.0,137.0,0.028344006215258576
22538,131.0,138.0,0.23554163421561558
22539,131.0,139.0,0.23083138856010332
22540,131.0,140.0,-0.2658642596945157
22541,131.0,141.0,-0.03522576651835809
22542,131.0,142.0,0.2342343807091425
22543,131.0,143.0,0.06530130227545931
22544,131.0,144.0,0.5189545499979642
22545,131.0,145.0,0.05411172005730824
22546,131.0,146.0,-0.2820759692984466
22547,131.0,147.0,-0.2658825715859044
22548,131.0,148.0,0.5223084369112799
22549,131.0,149.0,0.35362640441390936
22550,131.0,150.0,-0.06191377109794113
22551,131.0,151.0,-0.17596007865696653
22552,131.0,152.0,0.6810269484467675
22553,131.0,153.0,-0.5428932756573435
22554,131.0,154.0,-0.3328063598990287
22555,131.0,155.0,0.35213568957141933
22556,131.0,156.0,0.0745343123047158
22557,131.0,157.0,0.429243207069158
22558,131.0,158.0,-0.06856216030133472
22559,131.0,159.0,0.5386980869462276
22560,131.0,160.0,0.08206417520443945
22561,131.0,161.0,-0.23473304660632252
22562,131.0,162.0,0.4222333554711
22563,131.0,163.0,0.19322073407677637
22564,131.0,164.0,0.2622784192338847
22565,131.0,165.0,-0.24436723545644182
22566,131.0,166.0,-0.33474143127412614
22567,131.0,167.0,0.32089926843536504
22568,131.0,168.0,0.19053133038398656
22569,131.0,169.0,0.3549488522292159
22570,131.0,170.0,0.39837903454449974
22571,131.0,171.0,0.17731003757032804
22572,132.0,0.0,0.443457224837974
22573,132.0,1.0,0.0915644405353005
22574,132.0,2.0,0.3612636098098065
22575,132.0,3.0,0.27384179169376266
22576,132.0,4.0,0.5304753520055657
22577,132.0,5.0,0.45865050119782447
22578,132.0,6.0,-0.24670899378468622
22579,132.0,7.0,0.0773686878866241
22580,132.0,8.0,0.4539838831573323
22581,132.0,9.0,0.32550087537266176
22582,132.0,10.0,0.45200411390984874
22583,132.0,11.0,0.26244065629300745
22584,132.0,12.0,-0.03621781650884666
22585,132.0,13.0,0.1721063183865871
22586,132.0,14.0,0.3602863823018613
22587,132.0,15.0,0.43103153974145336
22588,132.0,16.0,0.14512585093599648
22589,132.0,17.0,0.11020719574334088
22590,132.0,18.0,0.4375879053757771
22591,132.0,19.0,0.12130888477987449
22592,132.0,20.0,-0.041858885994271115
22593,132.0,21.0,-0.15776717023880302
22594,132.0,22.0,-0.21657710927524326
22595,132.0,23.0,0.04233779479061358
22596,132.0,24.0,0.6980149995567666
22597,132.0,25.0,0.17889767975164933
22598,132.0,26.0,-0.15755250663658749
22599,132.0,27.0,0.14105979619902298
22600,132.0,28.0,0.29744392403563497
22601,132.0,29.0,-0.44347798601461985
22602,132.0,30.0,-0.1605101364199612
22603,132.0,31.0,-0.2931741241951845
22604,132.0,32.0,0.5636116943076713
22605,132.0,33.0,-0.3538100211779584
22606,132.0,34.0,0.24583150058596884
22607,132.0,35.0,-0.2691839349859835
22608,132.0,36.0,-0.4216021275658004
22609,132.0,37.0,0.06242193890716095
22610,132.0,38.0,0.07284051920826431
22611,132.0,39.0,-0.14501957907493826
22612,132.0,40.0,0.07900055931868497
22613,132.0,41.0,-0.15427078552195997
22614,132.0,42.0,-0.09829826325047063
22615,132.0,43.0,0.507017387951061
22616,132.0,44.0,0.4168483887553484
22617,132.0,45.0,0.5046496122858597
22618,132.0,46.0,0.0971714971935898
22619,132.0,47.0,-0.26439681364776074
22620,132.0,48.0,-0.39902350290009003
22621,132.0,49.0,0.10116377298585001
22622,132.0,50.0,-0.14560938028062786
22623,132.0,51.0,-0.45482392451147824
22624,132.0,52.0,-0.3763541541664253
22625,132.0,53.0,0.8683471393555733
22626,132.0,54.0,0.17128900010687498
22627,132.0,55.0,0.05864482111845937
22628,132.0,56.0,-0.1144340035734298
22629,132.0,57.0,-0.2579017364024813
22630,132.0,58.0,-0.39556606914842957
22631,132.0,59.0,-0.11858949640333076
22632,132.0,60.0,-0.041028505152242815
22633,132.0,61.0,-0.4048210479551116
22634,132.0,62.0,-0.33967213300946814
22635,132.0,63.0,-0.293524595939447
22636,132.0,64.0,-0.4320802532564176
22637,132.0,65.0,-0.16505603744039551
22638,132.0,66.0,-0.51606513379588
22639,132.0,67.0,-0.11500438237339451
22640,132.0,68.0,0.09818921940077553
22641,132.0,69.0,-0.3092653519658603
22642,132.0,70.0,-0.12999997180831432
22643,132.0,71.0,-0.14417603594828116
22644,132.0,72.0,0.37571840934718864
22645,132.0,73.0,0.4025719455250227
22646,132.0,74.0,-0.35033787505854325
22647,132.0,75.0,-0.023732941567261436
22648,132.0,76.0,0.005363180547061794
22649,132.0,77.0,0.2685229077673182
22650,132.0,78.0,-0.4135361750073594
22651,132.0,79.0,-0.21028190353103876
22652,132.0,80.0,0.6679474448332743
22653,132.0,81.0,0.12683371814785901
22654,132.0,82.0,-0.3091130460513824
22655,132.0,83.0,0.29337396818975886
22656,132.0,84.0,-0.07490875197371936
22657,132.0,85.0,-0.08309275046664838
22658,132.0,86.0,0.3164232574449795
22659,132.0,87.0,0.12158479107042304
22660,132.0,88.0,-0.3294881860061391
22661,132.0,89.0,0.6706045131792034
22662,132.0,90.0,-0.07436355037533754
22663,132.0,91.0,-0.013497959107632417
22664,132.0,92.0,0.3020151989905814
22665,132.0,93.0,-0.19762614854211702
22666,132.0,94.0,-0.07089319221597025
22667,132.0,95.0,-0.16333321065172574
22668,132.0,96.0,-0.6241898188222543
22669,132.0,97.0,-0.26707050705034496
22670,132.0,98.0,-0.1314611662743466
22671,132.0,99.0,-0.5049625001670658
22672,132.0,100.0,0.03026413590701562
22673,132.0,101.0,0.535377462207069
22674,132.0,102.0,0.23146851646931527
22675,132.0,103.0,-0.12962001177618487
22676,132.0,104.0,-0.29076929509958543
22677,132.0,105.0,-0.018270509044745673
22678,132.0,106.0,-0.13770203248842944
22679,132.0,107.0,0.1785082458715054
22680,132.0,108.0,0.1556646766628823
22681,132.0,109.0,0.17283442141325345
22682,132.0,110.0,-0.49559802446546075
22683,132.0,111.0,-0.3246649401040352
22684,132.0,112.0,-0.2993437988920091
22685,132.0,113.0,-0.11437203197096152
22686,132.0,114.0,-0.11674995171555466
22687,132.0,115.0,-0.24872320177388
22688,132.0,116.0,-0.2664842046639883
22689,132.0,117.0,-0.4644318870788922
22690,132.0,118.0,-0.20368288558383915
22691,132.0,119.0,-0.4823870968677655
22692,132.0,120.0,0.3137837970270206
22693,132.0,121.0,-0.5679266389722611
22694,132.0,122.0,-0.1880993666992991
22695,132.0,123.0,-0.07354140215518414
22696,132.0,124.0,0.03537959761712038
22697,132.0,125.0,-0.5735157980504416
22698,132.0,126.0,0.05651759580556488
22699,132.0,127.0,0.061293173874837195
22700,132.0,128.0,-0.31753387022378726
22701,132.0,129.0,-0.332931501208026
22702,132.0,130.0,0.30272444537111126
22703,132.0,131.0,-0.4766975162005605
22704,132.0,133.0,0.3666749907100402
22705,132.0,134.0,-0.5681365822335432
22706,132.0,135.0,-0.0818810875692758
22707,132.0,136.0,-0.045377681869610914
22708,132.0,137.0,0.1654672806816261
22709,132.0,138.0,0.09407096279316911
22710,132.0,139.0,-0.2244175925191634
22711,132.0,140.0,0.5635699661223508
22712,132.0,141.0,0.09599067536923843
22713,132.0,142.0,-0.11734223301946482
22714,132.0,143.0,0.4239495737682948
22715,132.0,144.0,-0.1496670162552968
22716,132.0,145.0,0.10613731270696429
22717,132.0,146.0,0.2773433395076332
22718,132.0,147.0,0.26912448848597864
22719,132.0,148.0,-0.37434554339653225
22720,132.0,149.0,-0.41233457292882825
22721,132.0,150.0,0.02084604358418382
22722,132.0,151.0,-0.11206672292357181
22723,132.0,152.0,-0.5409062857723296
22724,132.0,153.0,0.4986062804326507
22725,132.0,154.0,0.6175530886568569
22726,132.0,155.0,-0.4402769843446756
22727,132.0,156.0,-0.13216915650165123
22728,132.0,157.0,-0.5657849768463721
22729,132.0,158.0,0.1607464323533094
22730,132.0,159.0,-0.34981763513782493
22731,132.0,160.0,-0.01130531540529095
22732,132.0,161.0,0.1444588074143758
22733,132.0,162.0,-0.29402617565286393
22734,132.0,163.0,0.09163378038724665
22735,132.0,164.0,-0.3484294516218998
22736,132.0,165.0,0.476200203390634
22737,132.0,166.0,0.46448177201459134
22738,132.0,167.0,-0.12272403131927942
22739,132.0,168.0,-0.42341037659625164
22740,132.0,169.0,-0.48533420136596706
22741,132.0,170.0,-0.43470977363321844
22742,132.0,171.0,-0.2857527683016149
22743,133.0,0.0,0.6300575640735792
22744,133.0,1.0,0.5554123928639602
22745,133.0,2.0,0.6768937649636254
22746,133.0,3.0,0.690523681710463
22747,133.0,4.0,0.8044674721696946
22748,133.0,5.0,0.7350041861654858
22749,133.0,6.0,-0.16656572196349825
22750,133.0,7.0,0.5388994615087481
22751,133.0,8.0,0.7778736977021181
22752,133.0,9.0,0.7412196380731152
22753,133.0,10.0,0.7072775983988585
22754,133.0,11.0,0.6739709812289416
22755,133.0,12.0,0.5236024072423154
22756,133.0,13.0,0.7579200244166534
22757,133.0,14.0,0.7232421322703267
22758,133.0,15.0,0.5712797906952175
22759,133.0,16.0,0.5303182050455296
22760,133.0,17.0,0.7480045581876046
22761,133.0,18.0,0.7281098075460296
22762,133.0,19.0,0.4098554975286505
22763,133.0,20.0,0.4004304016032319
22764,133.0,21.0,0.5468053798331574
22765,133.0,22.0,-0.15166418929475028
22766,133.0,23.0,0.6620376704705678
22767,133.0,24.0,0.6457808286639681
22768,133.0,25.0,0.8112921161233341
22769,133.0,26.0,0.3503252935039011
22770,133.0,27.0,0.3216863637294054
22771,133.0,28.0,0.5115857362485559
22772,133.0,29.0,0.20258934622005365
22773,133.0,30.0,0.3515424641534813
22774,133.0,31.0,0.5481382362291357
22775,133.0,32.0,0.5925193193970887
22776,133.0,33.0,-0.06650528654466145
22777,133.0,34.0,0.7736576969406869
22778,133.0,35.0,-0.03681170181765975
22779,133.0,36.0,0.22738385786770776
22780,133.0,37.0,0.026973920070539104
22781,133.0,38.0,0.4392801552504487
22782,133.0,39.0,0.47634664045237146
22783,133.0,40.0,0.7826201166546874
22784,133.0,41.0,0.03144900563149451
22785,133.0,42.0,0.2919536027671708
22786,133.0,43.0,0.7955404319445737
22787,133.0,44.0,0.7236431015393855
22788,133.0,45.0,0.5071926361256378
22789,133.0,46.0,0.6397491041335042
22790,133.0,47.0,0.04323244473057336
22791,133.0,48.0,-0.24715062486958422
22792,133.0,49.0,0.4443238973015201
22793,133.0,50.0,0.2842787658041194
22794,133.0,51.0,-0.44922666489972835
22795,133.0,52.0,-0.05871567043595671
22796,133.0,53.0,0.5870312545320623
22797,133.0,54.0,0.7709165101321357
22798,133.0,55.0,0.6195497306902776
22799,133.0,56.0,0.5991131770430492
22800,133.0,57.0,0.21308094487290086
22801,133.0,58.0,-0.2737072754128399
22802,133.0,59.0,-0.18883623612690825
22803,133.0,60.0,-0.09453459864850183
22804,133.0,61.0,-0.40231362276691685
22805,133.0,62.0,-0.2575371265588436
22806,133.0,63.0,-0.09242051821337421
22807,133.0,64.0,0.2365403079462319
22808,133.0,65.0,-0.0604669827343771
22809,133.0,66.0,-0.04120358631581078
22810,133.0,67.0,0.02643339322623337
22811,133.0,68.0,0.2869419535348111
22812,133.0,69.0,-0.28663457322789976
22813,133.0,70.0,0.05127463235323099
22814,133.0,71.0,0.09368984929766289
22815,133.0,72.0,0.31367020671024504
22816,133.0,73.0,0.8129312197192408
22817,133.0,74.0,-0.43842520222523845
22818,133.0,75.0,0.1282458947089771
22819,133.0,76.0,0.06171352456196106
22820,133.0,77.0,0.20427184666305204
22821,133.0,78.0,0.20630560035374168
22822,133.0,79.0,0.278632070431149
22823,133.0,80.0,0.7597894646581803
22824,133.0,81.0,0.17958343589392126
22825,133.0,82.0,-0.2198783550117363
22826,133.0,83.0,0.5792336308500574
22827,133.0,84.0,0.508190529641542
22828,133.0,85.0,-0.11398803099457919
22829,133.0,86.0,0.741455898951958
22830,133.0,87.0,0.6011141746664534
22831,133.0,88.0,0.2865913173652077
22832,133.0,89.0,0.6767563383862386
22833,133.0,90.0,0.40114044567069357
22834,133.0,91.0,-0.18547903977255628
22835,133.0,92.0,0.14944443716709999
22836,133.0,93.0,0.1337804036956096
22837,133.0,94.0,-0.0052152122998579305
22838,133.0,95.0,-0.13252139217977713
22839,133.0,96.0,-0.14879622902749884
22840,133.0,97.0,0.26624609905397495
22841,133.0,98.0,0.5296436905167049
22842,133.0,99.0,-0.193688388442708
22843,133.0,100.0,0.6429562030639279
22844,133.0,101.0,0.7697485589288159
22845,133.0,102.0,0.4724412936956341
22846,133.0,103.0,-0.11362429888956246
22847,133.0,104.0,0.31106716222338915
22848,133.0,105.0,0.21659851331804578
22849,133.0,106.0,-0.08425668187324004
22850,133.0,107.0,0.7741398744587491
22851,133.0,108.0,0.2521351736510586
22852,133.0,109.0,0.5636602819738457
22853,133.0,110.0,0.2568326652105778
22854,133.0,111.0,0.25055506632817953
22855,133.0,112.0,0.25424440751162586
22856,133.0,113.0,0.20932395618185198
22857,133.0,114.0,0.259887276108418
22858,133.0,115.0,0.48908155991647867
22859,133.0,116.0,0.19172015815093915
22860,133.0,117.0,-0.008635609604372178
22861,133.0,118.0,-0.05114792837160683
22862,133.0,119.0,0.1373896881903635
22863,133.0,120.0,0.6891680107111254
22864,133.0,121.0,-0.11772814686783357
22865,133.0,122.0,0.10457582352854648
22866,133.0,123.0,0.31770156756809215
22867,133.0,124.0,0.40270856966163926
22868,133.0,125.0,0.07161085101884636
22869,133.0,126.0,0.6637291029971815
22870,133.0,127.0,-0.18341022071171778
22871,133.0,128.0,0.10631424436066599
22872,133.0,129.0,0.12471808867005373
22873,133.0,130.0,0.54881715078679
22874,133.0,131.0,-0.21376159023543576
22875,133.0,132.0,0.3666749907100403
22876,133.0,134.0,0.17659873386113079
22877,133.0,135.0,0.09721345275683446
22878,133.0,136.0,0.4267429394844822
22879,133.0,137.0,0.6046793870172874
22880,133.0,138.0,0.5106038498311856
22881,133.0,139.0,-0.3658440958924598
22882,133.0,140.0,0.5943372662109921
22883,133.0,141.0,0.7452013610192604
22884,133.0,142.0,0.008306818849576536
22885,133.0,143.0,0.37388967947245677
22886,133.0,144.0,0.07008113720008845
22887,133.0,145.0,0.7236248479954742
